tier,score,platform,restaurantName,sourceUrl,flags,nextAction,restaurantId
yellow,162,bodeinbox.mandarpedido.com,Bododromo Lá em Mãe - Restaurante e Bar Campina Grande,https://bodeinbox.mandarpedido.com/whatsapp,unknown_platform,visual_review_with_platform_specific_checks,da007ce7-a9f7-48d9-adca-e2a683e47d4a
yellow,162,vucafood.com.br,CO.FFEE BISTRÔ E CAFETERIA,https://www.vucafood.com.br/coffee/1747/cardapio-digital,unknown_platform,visual_review_with_platform_specific_checks,a95db76d-30a1-4ccc-b3a4-6204cb9f08b3
yellow,162,diihspizza.com.br,Diihs Pizza e Lanches,https://diihspizza.com.br/,unknown_platform,visual_review_with_platform_specific_checks,6d4b05e3-0eb7-4679-a317-bac4fd85047e
yellow,162,divoraripizzas.com.br,Divorari Pizzas,http://www.divoraripizzas.com.br/,unknown_platform,visual_review_with_platform_specific_checks,3e51175b-67b5-473f-9775-13019ad57e90
yellow,162,giraffas.com.br,Giraffas Partage Shopping Campina Grande,https://www.giraffas.com.br/delivery/app/,unknown_platform,visual_review_with_platform_specific_checks,5ac08765-12f8-4f99-a0ed-d6393f254c25
yellow,162,kipastel.dvstore.com.br,Ki Pastel do Catolé ( Loja Matriz),https://kipastel.dvstore.com.br/menu,unknown_platform,visual_review_with_platform_specific_checks,1ec194c4-605f-4ab5-91b2-61c30b06c61b
yellow,162,pizzarialamigliore.com.br,La Migliore - O melhor rodízio de Campina Grande,https://pizzarialamigliore.com.br/,unknown_platform,visual_review_with_platform_specific_checks,addab3f0-8199-4298-93b4-a715bd739bce
yellow,162,lostraniero.com.br,Lo Straniero Pizzeria e ristoranti.,https://lostraniero.com.br/,unknown_platform,visual_review_with_platform_specific_checks,b2352198-92e4-49cf-97e4-c01ad5532b6e
yellow,162,manimburg.com.br,Manim Burg,http://manimburg.com.br/,unknown_platform,visual_review_with_platform_specific_checks,0168f8a7-3a99-48b8-b624-b051c18a622a
yellow,162,manimburg.com.br,Manim Burg - Campina Grande,http://manimburg.com.br/,unknown_platform,visual_review_with_platform_specific_checks,f448ac05-cb1d-4b4a-82f5-40535e75dc9c
yellow,162,mikapizza.com.br,Mika Pizza - Campina Grande,https://mikapizza.com.br/,unknown_platform,visual_review_with_platform_specific_checks,384f0fbb-a46f-4454-8a97-39365069722f
yellow,162,obrandaorestaurante.dvstore.com.br,O Brandão Restaurante,https://obrandaorestaurante.dvstore.com.br/menu,unknown_platform,visual_review_with_platform_specific_checks,d6038416-06ca-4c84-bf2f-d121de943f88
yellow,162,hubt.com.br,Pastel do Cruzeiro,https://www.hubt.com.br/pasteldocruzeiro/,unknown_platform,visual_review_with_platform_specific_checks,a5461abd-1af9-46a9-b3cc-712141bd7dfb
yellow,162,menu.beefood.com.br,PASTEL MIX,https://menu.beefood.com.br/pastelmix,unknown_platform,visual_review_with_platform_specific_checks,31dde02b-0997-40c4-82c4-918ce5bfdb2f
yellow,162,catalogo.phicafesespeciais.com.br,Phi Cafés Especiais,https://catalogo.phicafesespeciais.com.br/,unknown_platform,visual_review_with_platform_specific_checks,8ac196a1-06ed-4fd0-998b-bb26a2b29257
yellow,162,cozinhaplural.deliveryvip.app,Plural Cozinha Criativa,https://cozinhaplural.deliveryvip.app/menu,unknown_platform,visual_review_with_platform_specific_checks,30436c2e-b6f6-4e10-add1-a2c29d5bbe96
yellow,162,rvacaiteria.vercel.app,RV Açaíteria - O melhor açaí de Campina Grande,https://rvacaiteria.vercel.app/,unknown_platform,visual_review_with_platform_specific_checks,48cf0b8e-a8e9-4a80-a075-5c02ff09723b
yellow,162,cardapio.beefood.com.br,tundra • cozinha vegetal,https://cardapio.beefood.com.br/tundraveganpub,unknown_platform,visual_review_with_platform_specific_checks,74cbe5c8-105a-4d32-9cad-2abf2de708ba
yellow,162,urbanpizza.com.br,Urban Pizza,http://www.urbanpizza.com.br/,unknown_platform,visual_review_with_platform_specific_checks,2af957e8-4d93-4574-86ca-024e879e8330
yellow,162,shop.beetech.com.br,Valente Burger,https://shop.beetech.com.br/valenteburger/,unknown_platform,visual_review_with_platform_specific_checks,5311c594-98af-4115-a8d2-14bf844e7944
yellow,163,alfaia.my.canva.site,Cachorro-quente da Vila,https://alfaia.my.canva.site/cachorro-quente-da-vila,unknown_platform,visual_review_with_platform_specific_checks,eec8a794-ab54-489f-8c95-288e79d50159
yellow,163,delivery.sistemapallas.com.br,Francisco Gelato,https://delivery.sistemapallas.com.br/franciscogelato,unknown_platform,visual_review_with_platform_specific_checks,fc50d7bd-bfd0-42f6-9c34-d16d91b60413
yellow,163,oxeacai.lovable.app,Ôxe Açaí,https://oxeacai.lovable.app/delivery,unknown_platform,visual_review_with_platform_specific_checks,3d9bad13-5ad4-4d16-9acf-0941e83bf2be
yellow,163,go.sanpaologelato.com.br,San Paolo Gelato & Café - Campina Grande,https://go.sanpaologelato.com.br/sanpaolo,unknown_platform,visual_review_with_platform_specific_checks,6ca95e18-ece8-4600-a084-11510c6d0e4a
yellow,177,doutorpizza.com.br,Doutor Pizza - Alto Branco,http://www.doutorpizza.com.br/,unknown_platform|multi_unit_selector,visual_review_with_platform_specific_checks,6f0a66b5-0bb0-4c4c-87ad-bfb38600d2ee
yellow,177,doutorpizza.com.br,Doutor Pizza - Cruzeiro,http://www.doutorpizza.com.br/,unknown_platform|multi_unit_selector,visual_review_with_platform_specific_checks,ea56483f-1b12-4c3c-803a-ecd96ae0a9d5
red,297,canva.com,Doppio Cafeteria,https://www.canva.com/design/DAGv9Wi-qgg/BQg_8v-n-3yBAVjYqAVkZw/view?utlId=hfceaecfa9d,unknown_platform|non_menu_or_unstable_source,reject_or_rediscover_source,7316be12-1a70-4cfa-87bb-1a77b5201dab
red,297,canva.com,La Delícia Confeitaria,https://www.canva.com/design/DAGslo6A7HE/KoUpzMJA7fCYgsOQydXiVw/view?utlId=ha261a0675d,unknown_platform|non_menu_or_unstable_source,reject_or_rediscover_source,a1c535dd-332a-4706-a54a-e26e6417901b
